"GEO_ID","NAME","H3_001N","H3_002N","H3_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1500000US190879704003","Block Group 3; Census Tract 9704; Henry County; Iowa","406","363","43",
"1500000US190879704004","Block Group 4; Census Tract 9704; Henry County; Iowa","363","342","21",
"1500000US190879704005","Block Group 5; Census Tract 9704; Henry County; Iowa","357","336","21",
"1500000US190879705001","Block Group 1; Census Tract 9705; Henry County; Iowa","344","320","24",
"1500000US190879705002","Block Group 2; Census Tract 9705; Henry County; Iowa","285","258","27",
"1500000US190879705003","Block Group 3; Census Tract 9705; Henry County; Iowa","316","301","15",
"1500000US190879705004","Block Group 4; Census Tract 9705; Henry County; Iowa","326","322","4",
"1500000US190879705005","Block Group 5; Census Tract 9705; Henry County; Iowa","317","302","15",
"1500000US190899601001","Block Group 1; Census Tract 9601; Howard County; Iowa","1049","943","106",
"1500000US190899601002","Block Group 2; Census Tract 9601; Howard County; Iowa","256","245","11",
"1500000US190899601003","Block Group 3; Census Tract 9601; Howard County; Iowa","597","567","30",
"1500000US190899602001","Block Group 1; Census Tract 9602; Howard County; Iowa","766","705","61",
"1500000US190899602002","Block Group 2; Census Tract 9602; Howard County; Iowa","491","442","49",
"1500000US190899603001","Block Group 1; Census Tract 9603; Howard County; Iowa","390","350","40",
"1500000US190899603002","Block Group 2; Census Tract 9603; Howard County; Iowa","765","693","72",
"1500000US190919701001","Block Group 1; Census Tract 9701; Humboldt County; Iowa","381","312","69",
"1500000US190919701002","Block Group 2; Census Tract 9701; Humboldt County; Iowa","265","237","28",
"1500000US190919701003","Block Group 3; Census Tract 9701; Humboldt County; Iowa","321","292","29",
"1500000US190919702001","Block Group 1; Census Tract 9702; Humboldt County; Iowa","310","268","42",
"1500000US190919702002","Block Group 2; Census Tract 9702; Humboldt County; Iowa","245","203","42",
"1500000US190919702003","Block Group 3; Census Tract 9702; Humboldt County; Iowa","309","265","44",
"1500000US190919703001","Block Group 1; Census Tract 9703; Humboldt County; Iowa","598","536","62",
"1500000US190919703002","Block Group 2; Census Tract 9703; Humboldt County; Iowa","413","376","37",
"1500000US190919703003","Block Group 3; Census Tract 9703; Humboldt County; Iowa","361","331","30",
"1500000US190919704001","Block Group 1; Census Tract 9704; Humboldt County; Iowa","1060","985","75",
"1500000US190919704002","Block Group 2; Census Tract 9704; Humboldt County; Iowa","308","268","40",
"1500000US190930901001","Block Group 1; Census Tract 901; Ida County; Iowa","403","353","50",
"1500000US190930901002","Block Group 2; Census Tract 901; Ida County; Iowa","790","700","90",
"1500000US190930902001","Block Group 1; Census Tract 902; Ida County; Iowa","573","499","74",
"1500000US190930902002","Block Group 2; Census Tract 902; Ida County; Iowa","393","353","40",
"1500000US190930903001","Block Group 1; Census Tract 903; Ida County; Iowa","524","447","77",
"1500000US190930903002","Block Group 2; Census Tract 903; Ida County; Iowa","403","360","43",
"1500000US190930903003","Block Group 3; Census Tract 903; Ida County; Iowa","266","228","38",
"1500000US190959601001","Block Group 1; Census Tract 9601; Iowa County; Iowa","607","573","34",
"1500000US190959601002","Block Group 2; Census Tract 9601; Iowa County; Iowa","492","449","43",
"1500000US190959601003","Block Group 3; Census Tract 9601; Iowa County; Iowa","580","548","32",
"1500000US190959602001","Block Group 1; Census Tract 9602; Iowa County; Iowa","305","267","38",
"1500000US190959602002","Block Group 2; Census Tract 9602; Iowa County; Iowa","339","312","27",
"1500000US190959602003","Block Group 3; Census Tract 9602; Iowa County; Iowa","494","456","38",
"1500000US190959602004","Block Group 4; Census Tract 9602; Iowa County; Iowa","693","636","57",
"1500000US190959603001","Block Group 1; Census Tract 9603; Iowa County; Iowa","402","370","32",
"1500000US190959603002","Block Group 2; Census Tract 9603; Iowa County; Iowa","530","493","37",
"1500000US190959603003","Block Group 3; Census Tract 9603; Iowa County; Iowa","555","523","32",
"1500000US190959604001","Block Group 1; Census Tract 9604; Iowa County; Iowa","973","917","56",
"1500000US190959604002","Block Group 2; Census Tract 9604; Iowa County; Iowa","364","352","12",
"1500000US190959604003","Block Group 3; Census Tract 9604; Iowa County; Iowa","470","419","51",
"1500000US190959604004","Block Group 4; Census Tract 9604; Iowa County; Iowa","537","496","41",
"1500000US190979501001","Block Group 1; Census Tract 9501; Jackson County; Iowa","261","242","19",
"1500000US190979501002","Block Group 2; Census Tract 9501; Jackson County; Iowa","513","367","146",
"1500000US190979501003","Block Group 3; Census Tract 9501; Jackson County; Iowa","241","218","23",
"1500000US190979501004","Block Group 4; Census Tract 9501; Jackson County; Iowa","294","279","15",
"1500000US190979502001","Block Group 1; Census Tract 9502; Jackson County; Iowa","451","340","111",
"1500000US190979502002","Block Group 2; Census Tract 9502; Jackson County; Iowa","489","459","30",
"1500000US190979502003","Block Group 3; Census Tract 9502; Jackson County; Iowa","667","621","46",
"1500000US190979503001","Block Group 1; Census Tract 9503; Jackson County; Iowa","449","373","76",
"1500000US190979503002","Block Group 2; Census Tract 9503; Jackson County; Iowa","348","319","29",
"1500000US190979503003","Block Group 3; Census Tract 9503; Jackson County; Iowa","344","315","29",
"1500000US190979503004","Block Group 4; Census Tract 9503; Jackson County; Iowa","451","424","27",
"1500000US190979504001","Block Group 1; Census Tract 9504; Jackson County; Iowa","323","291","32",
"1500000US190979504002","Block Group 2; Census Tract 9504; Jackson County; Iowa","484","428","56",
"1500000US190979504003","Block Group 3; Census Tract 9504; Jackson County; Iowa","631","576","55",
"1500000US190979504004","Block Group 4; Census Tract 9504; Jackson County; Iowa","298","280","18",
"1500000US190979505001","Block Group 1; Census Tract 9505; Jackson County; Iowa","473","429","44",
"1500000US190979505002","Block Group 2; Census Tract 9505; Jackson County; Iowa","375","359","16",
"1500000US190979505003","Block Group 3; Census Tract 9505; Jackson County; Iowa","419","388","31",
"1500000US190979505004","Block Group 4; Census Tract 9505; Jackson County; Iowa","634","606","28",
"1500000US190979506001","Block Group 1; Census Tract 9506; Jackson County; Iowa","400","364","36",
"1500000US190979506002","Block Group 2; Census Tract 9506; Jackson County; Iowa","260","231","29",
"1500000US190979506003","Block Group 3; Census Tract 9506; Jackson County; Iowa","436","396","40",
"1500000US190990401001","Block Group 1; Census Tract 401; Jasper County; Iowa","345","328","17",
"1500000US190990401002","Block Group 2; Census Tract 401; Jasper County; Iowa","471","428","43",
"1500000US190990401003","Block Group 3; Census Tract 401; Jasper County; Iowa","504","445","59",
"1500000US190990401004","Block Group 4; Census Tract 401; Jasper County; Iowa","330","311","19",
"1500000US190990402001","Block Group 1; Census Tract 402; Jasper County; Iowa","443","412","31",
"1500000US190990402002","Block Group 2; Census Tract 402; Jasper County; Iowa","447","419","28",
"1500000US190990402003","Block Group 3; Census Tract 402; Jasper County; Iowa","444","409","35",
"1500000US190990402004","Block Group 4; Census Tract 402; Jasper County; Iowa","353","322","31",
"1500000US190990403001","Block Group 1; Census Tract 403; Jasper County; Iowa","933","858","75",
"1500000US190990403002","Block Group 2; Census Tract 403; Jasper County; Iowa","371","334","37",
"1500000US190990404001","Block Group 1; Census Tract 404; Jasper County; Iowa","563","540","23",
"1500000US190990404002","Block Group 2; Census Tract 404; Jasper County; Iowa","412","385","27",
"1500000US190990404003","Block Group 3; Census Tract 404; Jasper County; Iowa","569","528","41",
"1500000US190990404004","Block Group 4; Census Tract 404; Jasper County; Iowa","918","881","37",
"1500000US190990405001","Block Group 1; Census Tract 405; Jasper County; Iowa","354","329","25",
"1500000US190990405002","Block Group 2; Census Tract 405; Jasper County; Iowa","569","527","42",
"1500000US190990405003","Block Group 3; Census Tract 405; Jasper County; Iowa","276","245","31",
"1500000US190990405004","Block Group 4; Census Tract 405; Jasper County; Iowa","293","277","16",
"1500000US190990405005","Block Group 5; Census Tract 405; Jasper County; Iowa","336","274","62",
"1500000US190990405006","Block Group 6; Census Tract 405; Jasper County; Iowa","331","273","58",
"1500000US190990405007","Block Group 7; Census Tract 405; Jasper County; Iowa","285","267","18",
"1500000US190990406001","Block Group 1; Census Tract 406; Jasper County; Iowa","602","561","41",
"1500000US190990406002","Block Group 2; Census Tract 406; Jasper County; Iowa","401","352","49",
"1500000US190990406003","Block Group 3; Census Tract 406; Jasper County; Iowa","362","344","18",
"1500000US190990407001","Block Group 1; Census Tract 407; Jasper County; Iowa","759","728","31",
"1500000US190990407002","Block Group 2; Census Tract 407; Jasper County; Iowa","343","293","50",
"1500000US190990407003","Block Group 3; Census Tract 407; Jasper County; Iowa","413","389","24",
"1500000US190990407004","Block Group 4; Census Tract 407; Jasper County; Iowa","721","692","29",
"1500000US190990408001","Block Group 1; Census Tract 408; Jasper County; Iowa","459","434","25",
"1500000US190990408002","Block Group 2; Census Tract 408; Jasper County; Iowa","456","438","18",
"1500000US190990408003","Block Group 3; Census Tract 408; Jasper County; Iowa","259","251","8",
"1500000US190990408004","Block Group 4; Census Tract 408; Jasper County; Iowa","270","253","17",
"1500000US190990408005","Block Group 5; Census Tract 408; Jasper County; Iowa","342","325","17",
"1500000US190990409001","Block Group 1; Census Tract 409; Jasper County; Iowa","551","529","22",
"1500000US190990409002","Block Group 2; Census Tract 409; Jasper County; Iowa","318","309","9",
"1500000US190990409003","Block Group 3; Census Tract 409; Jasper County; Iowa","329","304","25",
"1500000US190999800001","Block Group 1; Census Tract 9800; Jasper County; Iowa","0","0","0",
"1500000US191010901001","Block Group 1; Census Tract 901; Jefferson County; Iowa","371","337","34",
"1500000US191010901002","Block Group 2; Census Tract 901; Jefferson County; Iowa","411","372","39",
"1500000US191010901003","Block Group 3; Census Tract 901; Jefferson County; Iowa","401","374","27",
"1500000US191010902001","Block Group 1; Census Tract 902; Jefferson County; Iowa","463","413","50",
"1500000US191010902002","Block Group 2; Census Tract 902; Jefferson County; Iowa","262","238","24",
"1500000US191010902003","Block Group 3; Census Tract 902; Jefferson County; Iowa","739","674","65",
"1500000US191010903011","Block Group 1; Census Tract 903.01; Jefferson County; Iowa","643","546","97",
"1500000US191010903012","Block Group 2; Census Tract 903.01; Jefferson County; Iowa","546","494","52",
"1500000US191010903021","Block Group 1; Census Tract 903.02; Jefferson County; Iowa","534","464","70",
"1500000US191010903022","Block Group 2; Census Tract 903.02; Jefferson County; Iowa","920","833","87",
"1500000US191010904001","Block Group 1; Census Tract 904; Jefferson County; Iowa","662","613","49",
"1500000US191010904002","Block Group 2; Census Tract 904; Jefferson County; Iowa","889","787","102",
"1500000US191010904003","Block Group 3; Census Tract 904; Jefferson County; Iowa","848","757","91",
"1500000US191030001001","Block Group 1; Census Tract 1; Johnson County; Iowa","636","605","31",
"1500000US191030001002","Block Group 2; Census Tract 1; Johnson County; Iowa","1167","984","183",
"1500000US191030001003","Block Group 3; Census Tract 1; Johnson County; Iowa","973","919","54",
"1500000US191030001004","Block Group 4; Census Tract 1; Johnson County; Iowa","329","304","25",
"1500000US191030002001","Block Group 1; Census Tract 2; Johnson County; Iowa","1092","998","94",
"1500000US191030002002","Block Group 2; Census Tract 2; Johnson County; Iowa","423","387","36",
"1500000US191030002003","Block Group 3; Census Tract 2; Johnson County; Iowa","1142","1070","72",
"1500000US191030003031","Block Group 1; Census Tract 3.03; Johnson County; Iowa","964","881","83",
"1500000US191030003041","Block Group 1; Census Tract 3.04; Johnson County; Iowa","443","398","45",
"1500000US191030003042","Block Group 2; Census Tract 3.04; Johnson County; Iowa","813","752","61",
"1500000US191030003051","Block Group 1; Census Tract 3.05; Johnson County; Iowa","1026","984","42",
"1500000US191030003052","Block Group 2; Census Tract 3.05; Johnson County; Iowa","660","625","35",
"1500000US191030003061","Block Group 1; Census Tract 3.06; Johnson County; Iowa","673","652","21",
"1500000US191030003062","Block Group 2; Census Tract 3.06; Johnson County; Iowa","912","790","122",
"1500000US191030003071","Block Group 1; Census Tract 3.07; Johnson County; Iowa","448","388","60",
"1500000US191030003072","Block Group 2; Census Tract 3.07; Johnson County; Iowa","359","341","18",
"1500000US191030003073","Block Group 3; Census Tract 3.07; Johnson County; Iowa","435","391","44",
"1500000US191030003074","Block Group 4; Census Tract 3.07; Johnson County; Iowa","375","350","25",
"1500000US191030004011","Block Group 1; Census Tract 4.01; Johnson County; Iowa","655","635","20",
"1500000US191030004012","Block Group 2; Census Tract 4.01; Johnson County; Iowa","852","732","120",
"1500000US191030004021","Block Group 1; Census Tract 4.02; Johnson County; Iowa","261","233","28",
"1500000US191030004022","Block Group 2; Census Tract 4.02; Johnson County; Iowa","212","183","29",
"1500000US191030004023","Block Group 3; Census Tract 4.02; Johnson County; Iowa","728","694","34",
"1500000US191030004024","Block Group 4; Census Tract 4.02; Johnson County; Iowa","501","471","30",
